playerID,full_name,role,era_label,ovr_3y,rarity_3y,str_val_3y,ctl_val_3y,grt_val_3y,mov_val_3y,sta_val_3y,ovr_7y,rarity_7y,str_val_7y,ctl_val_7y,grt_val_7y,mov_val_7y,sta_val_7y,ovr_diff,str_diff,ctl_diff,grt_diff,mov_diff,sta_diff
percitr01,Troy Percival,RP,Steroid Era (1994-2005),85.4,Epic,104.7,45.5,124.7,53.9,34.1,87.4,Epic,116.4,45.9,125.0,56.4,31.3,-2.0,-11.700000000000003,-0.3999999999999986,-0.29999999999999716,-2.5,2.8000000000000007
perduhu01,Hub Perdue,SP,Deadball (1901-1919),60.9,Uncommon,33.4,86.3,5.0,32.6,86.4,58.1,Common,28.5,85.5,7.3,8.2,80.5,2.799999999999997,4.899999999999999,0.7999999999999972,-2.3,24.400000000000002,5.900000000000006
perezca01,Carlos Perez,SP,Steroid Era (1994-2005),64.2,Uncommon,35.8,84.8,29.6,47.6,59.0,59.2,Common,27.5,85.8,16.1,26.0,72.6,5.0,8.299999999999997,-1.0,13.5,21.6,-13.599999999999994
perezch01,Chris Perez,RP,Efficiency Era (2006-2015),65.2,Uncommon,54.4,44.5,76.7,55.4,30.1,61.7,Uncommon,66.4,37.7,80.5,35.2,27.1,3.5,-12.000000000000007,6.799999999999997,-3.799999999999997,20.199999999999996,3.0
perezci01,Cionel Perez,RP,Modern Era (2016-Pres),58.1,Common,40.5,38.0,48.9,63.1,20.0,58.2,Common,45.3,23.1,47.6,74.3,21.2,-0.10000000000000142,-4.799999999999997,14.899999999999999,1.2999999999999972,-11.199999999999996,-1.1999999999999993
perezma02,Martin Perez,SP,Modern Era (2016-Pres),59.1,Common,29.1,47.8,5.0,61.2,83.1,58.3,Common,31.9,52.1,15.9,50.3,62.7,0.8000000000000043,-2.799999999999997,-4.300000000000004,-10.9,10.900000000000006,20.39999999999999
perezme01,Melido Perez,SP,Big Hair Era (1977-1993),78.3,Rare,85.0,43.8,68.6,45.6,78.9,72.2,Rare,79.2,40.3,61.7,34.4,75.5,6.099999999999994,5.799999999999997,3.5,6.8999999999999915,11.200000000000003,3.4000000000000057
perezmi01,Mike Perez,RP,Big Hair Era (1977-1993),65.5,Uncommon,50.5,55.8,57.9,58.6,39.5,64.7,Uncommon,52.2,57.6,62.4,62.7,24.0,0.7999999999999972,-1.7000000000000028,-1.8000000000000043,-4.5,-4.100000000000001,15.5
perezod01,Odalis Perez,SP,Steroid Era (1994-2005),73.7,Rare,48.4,89.1,47.6,30.6,83.0,70.1,Rare,50.6,87.2,44.9,33.9,63.9,3.6000000000000085,-2.200000000000003,1.8999999999999915,2.700000000000003,-3.299999999999997,19.1
perezol01,Oliver Perez,SP,Efficiency Era (2006-2015),75.2,Rare,97.3,33.0,91.9,33.8,50.4,71.5,Rare,90.4,26.3,83.5,35.2,52.1,3.700000000000003,6.8999999999999915,6.699999999999999,8.400000000000006,-1.4000000000000057,-1.7000000000000028
perezpa01,Pascual Perez,SP,Big Hair Era (1977-1993),81.3,Epic,60.7,85.2,71.8,48.8,71.2,79.7,Rare,58.5,91.0,63.8,48.4,67.2,1.5999999999999943,2.200000000000003,-5.799999999999997,8.0,0.3999999999999986,4.0
perezra01,Rafael Perez,RP,Efficiency Era (2006-2015),63.8,Uncommon,60.2,58.2,46.4,57.5,33.0,59.7,Common,49.8,56.2,41.0,64.6,24.4,4.099999999999994,10.400000000000006,2.0,5.399999999999999,-7.099999999999994,8.600000000000001
perezyo01,Yorkis Perez,RP,Steroid Era (1994-2005),60.8,Uncommon,56.2,42.9,65.7,55.2,23.3,59.6,Common,59.5,40.7,67.0,46.7,20.4,1.1999999999999957,-3.299999999999997,2.1999999999999957,-1.2999999999999972,8.5,2.900000000000002
perkigl01,Glen Perkins,RP,Efficiency Era (2006-2015),75.6,Rare,79.1,68.3,68.8,59.9,32.4,63.1,Uncommon,60.8,82.5,39.3,34.7,35.2,12.499999999999993,18.299999999999997,-14.200000000000003,29.5,25.199999999999996,-2.8000000000000043
perkoha01,Harry Perkowski,RP,Integration (1942-1960),59.2,Common,35.5,42.8,26.4,50.7,73.2,57.5,Common,38.9,40.0,32.9,45.9,42.4,1.7000000000000028,-3.3999999999999986,2.799999999999997,-6.5,4.800000000000004,30.800000000000004
perraro01,Ron Perranoski,RP,Expansion (1961-1976),70.5,Rare,40.0,39.7,68.2,81.1,53.4,75.1,Rare,41.9,47.2,66.3,98.4,52.2,-4.599999999999994,-1.8999999999999986,-7.5,1.9000000000000057,-17.30000000000001,1.1999999999999957
perripo01,Pol Perritt,SP,Deadball (1901-1919),76.1,Rare,35.4,71.3,52.5,53.9,97.5,73.5,Rare,31.7,79.7,54.1,53.3,79.0,2.5999999999999943,3.6999999999999993,-8.400000000000006,-1.6000000000000014,0.6000000000000014,18.5
perryga01,Gaylord Perry,SP,Expansion (1961-1976),93.3,Legendary,61.1,83.1,97.4,72.0,106.1,90.8,Legendary,64.2,84.5,77.8,60.8,109.9,2.5,-3.1000000000000014,-1.4000000000000057,19.60000000000001,11.200000000000003,-3.8000000000000114
perryji01,Jim Perry,SP,Expansion (1961-1976),78.1,Rare,18.7,86.8,44.6,80.8,89.9,81.5,Epic,35.3,84.2,60.7,73.9,85.0,-3.4000000000000057,-16.599999999999998,2.5999999999999943,-16.1,6.8999999999999915,4.900000000000006
perrysc01,Scott Perry,SP,Deadball (1901-1919),59.4,Common,5.0,50.5,13.0,63.4,99.5,57.2,Common,10.4,53.9,20.7,42.7,67.7,2.1999999999999957,-5.4,-3.3999999999999986,-7.699999999999999,20.699999999999996,31.799999999999997
persoro01,Robert Person,SP,Steroid Era (1994-2005),65.1,Uncommon,76.6,21.2,72.4,30.1,60.4,60.8,Uncommon,75.1,27.3,70.1,18.6,52.1,4.299999999999997,1.5,-6.100000000000001,2.3000000000000114,11.5,8.299999999999997
pestavi01,Vinnie Pestano,RP,Efficiency Era (2006-2015),67.5,Uncommon,78.8,52.1,70.2,45.0,24.4,62.6,Uncommon,78.5,43.3,67.6,38.8,22.2,4.899999999999999,0.29999999999999716,8.800000000000004,2.6000000000000085,6.200000000000003,2.1999999999999993
peterda01,David Peterson,SP,Modern Era (2016-Pres),63.1,Uncommon,49.5,37.8,37.2,75.0,53.2,61.2,Uncommon,65.0,35.8,37.6,57.3,49.3,1.8999999999999986,-15.5,2.0,-0.3999999999999986,17.700000000000003,3.9000000000000057
peterfr01,Fritz Peterson,SP,Expansion (1961-1976),82.6,Epic,29.3,115.5,43.4,56.2,101.4,81.2,Epic,23.4,114.8,42.7,62.5,93.7,1.3999999999999915,5.900000000000002,0.7000000000000028,0.6999999999999957,-6.299999999999997,7.700000000000003
peterga01,Gary Peters,SP,Expansion (1961-1976),91.1,Legendary,65.8,68.1,87.6,83.4,95.3,85.7,Epic,67.9,64.4,73.7,72.5,86.3,5.3999999999999915,-2.1000000000000085,3.6999999999999886,13.899999999999991,10.900000000000006,9.0
petityu01,Yusmeiro Petit,RP,Modern Era (2016-Pres),73.7,Rare,54.2,91.6,75.2,34.1,43.6,73.6,Rare,51.7,99.1,77.9,30.7,38.6,0.10000000000000853,2.5,-7.5,-2.700000000000003,3.400000000000002,5.0
petkoma01,Mark Petkovsek,RP,Steroid Era (1994-2005),58.4,Common,19.8,64.0,33.1,55.8,41.7,57.7,Common,20.3,72.8,19.7,52.8,38.4,0.6999999999999957,-0.5,-8.799999999999997,13.400000000000002,3.0,3.3000000000000043
petrija01,Jake Petricka,RP,Modern Era (2016-Pres),57.4,Common,26.7,37.2,22.7,86.5,24.6,56.0,Common,32.8,40.9,8.9,70.2,21.6,1.3999999999999986,-6.099999999999998,-3.6999999999999957,13.799999999999999,16.299999999999997,3.0
petryda01,Dan Petry,SP,Big Hair Era (1977-1993),72.6,Rare,33.4,54.5,58.7,51.6,95.1,68.8,Uncommon,31.1,50.5,63.5,45.8,84.5,3.799999999999997,2.299999999999997,4.0,-4.799999999999997,5.800000000000004,10.599999999999994
pettian01,Andy Pettitte,SP,Steroid Era (1994-2005),84.3,Epic,54.4,83.4,44.6,80.8,92.6,80.2,Epic,53.1,77.8,34.0,77.1,89.0,4.099999999999994,1.2999999999999972,5.6000000000000085,10.600000000000001,3.700000000000003,3.5999999999999943
pettyje01,Jesse Petty,SP,Golden Era (1920-1941),78.5,Rare,24.0,85.1,46.9,67.3,99.6,66.5,Uncommon,24.2,86.5,34.1,44.5,77.0,12.0,-0.1999999999999993,-1.4000000000000057,12.799999999999997,22.799999999999997,22.599999999999994
pfeffje01,Jeff Pfeffer,SP,Deadball (1901-1919),85.0,Epic,26.4,77.2,74.8,71.6,110.1,80.9,Epic,27.5,86.5,54.4,63.4,103.4,4.099999999999994,-1.1000000000000014,-9.299999999999997,20.4,8.199999999999996,6.699999999999989
pfiesja01,Jack Pfiester,SP,Deadball (1901-1919),91.0,Legendary,59.2,67.8,94.0,92.4,85.3,88.2,Epic,54.6,71.2,87.0,99.7,67.1,2.799999999999997,4.600000000000001,-3.4000000000000057,7.0,-7.299999999999997,18.200000000000003
phelpda01,David Phelps,RP,Modern Era (2016-Pres),68.1,Uncommon,70.1,32.3,69.2,59.9,41.3,64.4,Uncommon,63.5,40.8,57.9,62.5,33.0,3.6999999999999886,6.599999999999994,-8.5,11.300000000000004,-2.6000000000000014,8.299999999999997
phillbi02,Bill Phillips,SP,The Genesis Era (1871-1900),83.6,Epic,37.9,82.4,50.6,94.6,86.4,72.9,Rare,35.7,78.3,27.5,72.3,80.8,10.699999999999989,2.1999999999999957,4.1000000000000085,23.1,22.299999999999997,5.6000000000000085
phillde01,Deacon Phillippe,SP,Deadball (1901-1919),87.3,Epic,25.8,110.8,47.4,85.4,104.9,88.7,Epic,26.6,119.3,43.2,90.1,103.7,-1.4000000000000057,-0.8000000000000007,-8.5,4.199999999999996,-4.699999999999989,1.2000000000000028
phillev01,Evan Phillips,RP,Modern Era (2016-Pres),76.6,Rare,59.6,68.8,90.3,70.8,23.7,73.4,Rare,69.0,56.1,78.2,72.1,21.9,3.1999999999999886,-9.399999999999999,12.699999999999996,12.099999999999994,-1.2999999999999972,1.8000000000000007
phoebto01,Tom Phoebus,SP,Expansion (1961-1976),77.6,Rare,70.7,13.1,79.0,72.1,83.5,68.4,Uncommon,63.4,20.5,69.6,53.7,66.9,9.199999999999989,7.300000000000004,-7.4,9.400000000000006,18.39999999999999,16.599999999999994
piattwi01,Wiley Piatt,SP,Deadball (1901-1919),73.7,Rare,24.2,60.6,14.9,94.0,105.1,83.5,Epic,58.8,63.7,47.8,87.7,93.3,-9.799999999999997,-34.599999999999994,-3.1000000000000014,-32.9,6.299999999999997,11.799999999999997
pichahi01,Hipolito Pichardo,RP,Steroid Era (1994-2005),59.7,Common,13.6,57.9,18.2,88.8,57.8,58.8,Common,20.5,54.9,20.4,80.2,46.1,0.9000000000000057,-6.9,3.0,-2.1999999999999993,8.599999999999994,11.699999999999996
piercbi02,Billy Pierce,SP,Integration (1942-1960),90.2,Legendary,78.6,62.2,88.8,65.9,96.1,87.5,Epic,74.0,72.5,78.2,53.6,97.4,2.700000000000003,4.599999999999994,-10.299999999999997,10.599999999999994,12.300000000000004,-1.3000000000000114
pilledu01,Duane Pillette,SP,Integration (1942-1960),59.2,Common,15.4,39.6,25.4,65.0,82.7,56.7,Common,16.3,39.6,15.7,56.2,58.3,2.5,-0.9000000000000004,0.0,9.7,8.799999999999997,24.400000000000006
pillehe01,Herman Pillette,RP,Golden Era (1920-1941),66.7,Uncommon,9.7,52.5,30.5,96.1,78.1,66.4,Uncommon,20.4,55.8,39.4,85.4,64.9,0.29999999999999716,-10.7,-3.299999999999997,-8.899999999999999,10.699999999999989,13.199999999999989
pinaho01,Horacio Pina,RP,Expansion (1961-1976),56.3,Common,45.8,26.7,34.9,49.7,23.7,62.5,Uncommon,51.4,24.4,75.4,71.6,27.5,-6.200000000000003,-5.600000000000001,2.3000000000000007,-40.50000000000001,-21.89999999999999,-3.8000000000000007
pinedmi01,Michael Pineda,SP,Modern Era (2016-Pres),74.2,Rare,61.6,83.0,59.5,36.9,60.4,69.0,Uncommon,68.0,93.9,31.8,21.2,61.4,5.200000000000003,-6.399999999999999,-10.900000000000006,27.7,15.7,-1.0
pineijo01,Joel Pineiro,SP,Steroid Era (1994-2005),71.4,Rare,45.8,72.4,42.0,45.6,81.1,74.7,Rare,42.6,88.0,47.4,55.5,70.1,-3.299999999999997,3.1999999999999957,-15.599999999999994,-5.399999999999999,-9.899999999999999,11.0
pintore01,Renyel Pinto,RP,Efficiency Era (2006-2015),57.9,Common,61.9,5.0,66.2,48.4,25.0,58.2,Common,60.0,7.5,72.8,47.1,25.1,-0.30000000000000426,1.8999999999999986,-2.5,-6.599999999999994,1.2999999999999972,-0.10000000000000142
pipgrge01,George Pipgras,SP,Golden Era (1920-1941),73.6,Rare,50.2,50.1,32.0,96.4,69.6,76.3,Rare,57.4,42.8,45.8,79.5,86.3,-2.700000000000003,-7.199999999999996,7.300000000000004,-13.799999999999997,16.900000000000006,-16.700000000000003
pittito01,Togie Pittinger,SP,Deadball (1901-1919),81.8,Epic,43.2,40.9,39.8,102.2,114.6,75.8,Rare,39.2,42.3,35.7,89.1,102.8,6.0,4.0,-1.3999999999999986,4.099999999999994,13.100000000000009,11.799999999999997
pivetni01,Nick Pivetta,SP,Modern Era (2016-Pres),71.9,Rare,83.1,52.3,67.0,11.9,75.2,69.5,Uncommon,86.5,59.1,60.8,7.9,64.2,2.4000000000000057,-3.4000000000000057,-6.800000000000004,6.200000000000003,4.0,11.0
pizarju01,Juan Pizarro,SP,Expansion (1961-1976),83.7,Epic,76.5,62.0,73.8,50.7,89.5,78.7,Rare,77.7,43.1,77.2,50.2,75.8,5.0,-1.2000000000000028,18.9,-3.4000000000000057,0.5,13.700000000000003
planked01,Eddie Plank,SP,Deadball (1901-1919),94.7,Legendary,66.5,90.2,58.3,107.8,110.3,97.5,Legendary,72.3,88.3,74.3,113.9,109.3,-2.799999999999997,-5.799999999999997,1.9000000000000057,-16.0,-6.1000000000000085,1.0
plesada01,Dan Plesac,RP,Big Hair Era (1977-1993),74.3,Rare,84.5,63.4,68.2,46.9,38.6,79.7,Rare,95.9,56.1,80.5,63.1,33.5,-5.400000000000006,-11.400000000000006,7.299999999999997,-12.299999999999997,-16.200000000000003,5.100000000000001
plunker01,Eric Plunk,RP,Big Hair Era (1977-1993),73.9,Rare,99.4,29.1,77.2,58.6,35.4,75.6,Rare,104.2,16.5,90.2,58.8,38.5,-1.6999999999999886,-4.799999999999997,12.600000000000001,-13.0,-0.19999999999999574,-3.1000000000000014
pocheco01,Colin Poche,RP,Modern Era (2016-Pres),59.7,Common,60.0,45.4,73.5,32.8,25.0,59.5,Common,61.2,41.3,75.5,31.2,24.5,0.20000000000000284,-1.2000000000000028,4.100000000000001,-2.0,1.5999999999999979,0.5
podbibu01,Bud Podbielan,RP,Integration (1942-1960),56.6,Common,30.3,50.4,57.3,18.8,28.1,56.2,Common,34.2,59.2,38.4,14.8,31.2,0.3999999999999986,-3.900000000000002,-8.800000000000004,18.9,4.0,-3.099999999999998
podrejo01,Johnny Podres,SP,Integration (1942-1960),73.1,Rare,74.5,79.7,44.5,11.4,85.6,74.3,Rare,79.8,73.8,43.0,19.3,85.7,-1.2000000000000028,-5.299999999999997,5.900000000000006,1.5,-7.9,-0.10000000000000853
poholto01,Tom Poholsky,SP,Integration (1942-1960),61.4,Uncommon,42.5,93.8,34.9,5.0,69.3,58.2,Common,33.9,87.2,26.4,6.1,58.3,3.1999999999999957,8.600000000000001,6.599999999999994,8.5,-1.0999999999999996,11.0
poindro01,Robert Poindexter,SP,Golden Era (1920-1941),73.5,Rare,86.9,52.0,61.0,55.5,42.5,77.2,Rare,63.9,52.2,35.2,72.5,92.5,-3.700000000000003,23.000000000000007,-0.20000000000000284,25.799999999999997,-17.0,-50.0
politcl01,Cliff Politte,RP,Steroid Era (1994-2005),71.0,Rare,61.2,55.9,86.1,57.3,24.4,63.3,Uncommon,67.5,49.8,71.5,39.6,24.8,7.700000000000003,-6.299999999999997,6.100000000000001,14.599999999999994,17.699999999999996,-0.40000000000000213
polleho01,Howie Pollet,SP,Integration (1942-1960),80.8,Epic,36.5,75.1,48.5,79.0,95.9,79.8,Rare,37.3,74.7,62.1,76.8,78.6,1.0,-0.7999999999999972,0.3999999999999915,-13.600000000000001,2.200000000000003,17.30000000000001
pomerdr01,Drew Pomeranz,SP,Modern Era (2016-Pres),62.1,Uncommon,71.1,40.0,47.5,35.8,53.9,62.7,Uncommon,76.2,39.9,56.5,31.5,47.0,-0.6000000000000014,-5.1000000000000085,0.10000000000000142,-9.0,4.299999999999997,6.899999999999999
pondar01,Arlie Pond,SP,The Genesis Era (1871-1900),75.5,Rare,46.6,71.3,47.4,70.2,72.3,74.2,Rare,56.6,67.6,57.9,58.7,60.4,1.2999999999999972,-10.0,3.700000000000003,-10.5,11.5,11.899999999999999
ponsosi01,Sidney Ponson,SP,Steroid Era (1994-2005),62.1,Uncommon,41.5,61.8,33.9,44.8,66.4,59.0,Common,35.9,67.0,15.8,24.4,81.5,3.1000000000000014,5.600000000000001,-5.200000000000003,18.099999999999998,20.4,-15.099999999999994
pooleed01,Ed Poole,SP,Deadball (1901-1919),56.6,Common,43.9,23.5,29.0,36.4,52.0,57.5,Common,39.8,29.8,37.1,37.2,56.9,-0.8999999999999986,4.100000000000001,-6.300000000000001,-8.100000000000001,-0.8000000000000043,-4.899999999999999
pooleji02,Jim Poole,RP,Steroid Era (1994-2005),67.8,Uncommon,43.0,54.3,84.7,68.2,21.2,60.9,Uncommon,60.5,42.2,73.1,46.0,22.0,6.899999999999999,-17.5,12.099999999999994,11.600000000000009,22.200000000000003,-0.8000000000000007
porceri01,Rick Porcello,SP,Efficiency Era (2006-2015),78.4,Rare,60.2,99.5,41.1,34.6,86.8,68.6,Uncommon,48.9,94.8,18.7,30.7,81.7,9.800000000000011,11.300000000000004,4.700000000000003,22.400000000000002,3.900000000000002,5.099999999999994
portean01,Andy Porter,SP,Golden Era (1920-1941),74.5,Rare,73.4,63.7,48.6,74.9,42.1,78.7,Rare,79.9,68.2,56.5,58.8,60.3,-4.200000000000003,-6.5,-4.5,-7.899999999999999,16.10000000000001,-18.199999999999996
portebo01,Bob Porterfield,SP,Integration (1942-1960),67.4,Uncommon,15.7,63.1,42.1,75.6,73.2,70.7,Rare,19.2,68.1,46.9,72.9,76.2,-3.299999999999997,-3.5,-4.999999999999993,-4.799999999999997,2.6999999999999886,-3.0
portehe01,Henry Porter,SP,The Genesis Era (1871-1900),76.9,Rare,19.2,57.5,25.5,87.6,125.0,75.1,Rare,34.0,60.5,33.2,70.6,107.6,1.8000000000000114,-14.8,-3.0,-7.700000000000003,17.0,17.400000000000006
portoar01,Arnie Portocarrero,SP,Integration (1942-1960),67.4,Uncommon,40.1,54.2,60.4,33.3,82.0,58.5,Common,32.0,50.6,52.7,26.0,54.7,8.900000000000006,8.100000000000001,3.6000000000000014,7.699999999999996,7.299999999999997,27.299999999999997
portuma01,Mark Portugal,SP,Big Hair Era (1977-1993),69.2,Uncommon,51.4,58.0,43.8,42.5,81.3,69.2,Uncommon,53.8,63.9,51.5,40.2,67.9,0.0,-2.3999999999999986,-5.899999999999999,-7.700000000000003,2.299999999999997,13.399999999999991
pottene01,Nels Potter,SP,Integration (1942-1960),86.0,Epic,37.6,74.5,69.8,94.0,90.2,78.4,Rare,39.6,74.2,54.6,75.7,78.5,7.599999999999994,-2.0,0.29999999999999716,15.199999999999996,18.299999999999997,11.700000000000003
powelbi02,Bill Powell,SP,Integration (1942-1960),60.6,Uncommon,79.5,55.1,39.6,47.1,21.3,66.9,Uncommon,75.2,59.3,48.9,48.7,35.7,-6.300000000000004,4.299999999999997,-4.199999999999996,-9.299999999999997,-1.6000000000000014,-14.400000000000002
powelde01,Dennis Powell,RP,Big Hair Era (1977-1993),56.1,Common,40.0,37.5,42.7,31.5,24.8,55.5,Common,43.0,33.1,33.1,33.9,24.2,0.6000000000000014,-3.0,4.399999999999999,9.600000000000001,-2.3999999999999986,0.6000000000000014
powelja01,Jack Powell,SP,Deadball (1901-1919),62.8,Uncommon,12.0,72.3,5.0,52.6,109.6,78.3,Rare,19.8,80.6,37.2,79.1,105.3,-15.5,-7.800000000000001,-8.299999999999997,-32.2,-26.499999999999993,4.299999999999997
powelja04,Jay Powell,RP,Steroid Era (1994-2005),57.9,Common,52.1,31.5,48.8,52.1,22.1,61.4,Uncommon,61.3,33.9,53.1,70.3,26.9,-3.5,-9.199999999999996,-2.3999999999999986,-4.300000000000004,-18.199999999999996,-4.799999999999997
powelwi01,Willie Powell,SP,Golden Era (1920-1941),84.2,Epic,80.5,79.5,63.4,77.0,55.3,88.7,Epic,77.6,73.9,63.0,85.4,83.1,-4.5,2.9000000000000057,5.599999999999994,0.3999999999999986,-8.400000000000006,-27.799999999999997
powerte01,Ted Power,RP,Big Hair Era (1977-1993),66.8,Uncommon,45.5,31.5,63.8,80.3,46.4,63.2,Uncommon,51.7,44.6,53.8,53.4,49.3,3.5999999999999943,-6.200000000000003,-13.100000000000001,10.0,26.9,-2.8999999999999986
prendmi01,Mike Prendergast,RP,Deadball (1901-1919),59.7,Common,15.1,93.1,26.8,26.1,75.2,62.6,Uncommon,27.7,82.6,43.4,27.8,68.9,-2.8999999999999986,-12.6,10.5,-16.599999999999998,-1.6999999999999993,6.299999999999997
pressry01,Ryan Pressly,RP,Modern Era (2016-Pres),71.1,Rare,75.1,64.6,57.1,64.7,24.0,75.0,Rare,74.7,71.3,64.6,68.4,26.4,-3.9000000000000057,0.3999999999999915,-6.700000000000003,-7.499999999999993,-3.700000000000003,-2.3999999999999986
pressto01,Tot Pressnell,RP,Golden Era (1920-1941),60.3,Uncommon,30.3,64.1,43.3,51.4,52.0,61.7,Uncommon,27.2,77.5,45.4,45.5,51.1,-1.4000000000000057,3.1000000000000014,-13.400000000000006,-2.1000000000000014,5.899999999999999,0.8999999999999986
priceda01,David Price,SP,Efficiency Era (2006-2015),85.1,Epic,80.5,81.0,67.6,66.3,65.5,88.7,Epic,85.9,88.1,68.2,50.7,89.7,-3.6000000000000085,-5.400000000000006,-7.099999999999994,-0.6000000000000085,15.599999999999994,-24.200000000000003
pricejo02,Joe Price,RP,Big Hair Era (1977-1993),66.3,Uncommon,60.4,51.0,61.5,48.4,44.0,67.1,Uncommon,62.9,56.8,65.2,38.3,45.4,-0.7999999999999972,-2.5,-5.799999999999997,-3.700000000000003,10.100000000000001,-1.3999999999999986
priddbo01,Bob Priddy,RP,Expansion (1961-1976),57.7,Common,39.4,57.6,46.9,19.6,39.1,58.0,Common,41.8,63.1,47.8,27.6,28.5,-0.29999999999999716,-2.3999999999999986,-5.5,-0.8999999999999986,-8.0,10.600000000000001
primra01,Ray Prim,RP,Golden Era (1920-1941),75.9,Rare,64.9,90.7,64.3,50.1,39.9,62.8,Uncommon,60.3,86.2,39.7,35.3,30.0,13.100000000000009,4.6000000000000085,4.5,24.599999999999994,14.800000000000004,9.899999999999999
priorma01,Mark Prior,SP,Steroid Era (1994-2005),87.2,Epic,117.0,70.9,71.1,40.8,74.0,81.9,Epic,108.5,63.5,70.6,38.9,60.0,5.299999999999997,8.5,7.400000000000006,0.5,1.8999999999999986,14.0
proctsc01,Scott Proctor,RP,Efficiency Era (2006-2015),57.4,Common,48.3,40.5,50.9,26.8,31.4,54.4,Common,53.7,26.7,38.7,5.0,24.8,3.0,-5.400000000000006,13.8,12.199999999999996,21.8,6.599999999999998
prolymi01,Mike Proly,RP,Big Hair Era (1977-1993),59.6,Common,10.2,61.2,44.1,72.6,47.2,58.7,Common,7.7,55.8,44.5,73.8,39.0,0.8999999999999986,2.499999999999999,5.400000000000006,-0.3999999999999986,-1.2000000000000028,8.200000000000003
pruethu01,Hub Pruett,RP,Golden Era (1920-1941),59.3,Common,60.3,5.0,46.7,61.4,56.0,58.7,Common,58.8,5.0,28.7,76.4,50.6,0.5999999999999943,1.5,0.0,18.000000000000004,-15.000000000000007,5.399999999999999
pukaj01,A. J. Puk,RP,Modern Era (2016-Pres),63.7,Uncommon,64.2,46.2,62.4,58.0,24.2,64.5,Uncommon,73.3,56.4,56.8,48.6,23.0,-0.7999999999999972,-9.099999999999994,-10.199999999999996,5.600000000000001,9.399999999999999,1.1999999999999993
puleoch01,Charlie Puleo,RP,Big Hair Era (1977-1993),59.4,Common,60.6,43.1,41.2,46.9,40.4,58.2,Common,52.6,28.4,44.8,51.1,35.0,1.1999999999999957,8.0,14.700000000000003,-3.5999999999999943,-4.200000000000003,5.399999999999999
purkebo01,Bob Purkey,SP,Integration (1942-1960),70.9,Rare,22.4,98.7,34.3,28.6,100.3,72.0,Rare,21.7,95.4,37.8,44.3,90.8,-1.0999999999999943,0.6999999999999993,3.299999999999997,-3.5,-15.699999999999996,9.5
putzjj01,J. J. Putz,RP,Efficiency Era (2006-2015),86.1,Epic,90.0,82.2,94.8,66.0,34.0,83.9,Epic,86.3,80.7,94.3,62.9,29.3,2.1999999999999886,3.700000000000003,1.5,0.5,3.1000000000000014,4.699999999999999
quackke01,Kevin Quackenbush,RP,Modern Era (2016-Pres),59.1,Common,46.1,50.1,45.9,55.6,28.7,57.5,Common,44.0,46.3,39.2,48.6,22.3,1.6000000000000014,2.1000000000000014,3.8000000000000043,6.699999999999996,7.0,6.399999999999999
quallch01,Chad Qualls,RP,Efficiency Era (2006-2015),65.4,Uncommon,59.4,65.8,43.3,57.0,36.4,67.6,Uncommon,52.2,77.2,51.2,56.6,33.7,-2.1999999999999886,7.199999999999996,-11.400000000000006,-7.900000000000006,0.3999999999999986,2.6999999999999957
quantca01,Cal Quantrill,SP,Modern Era (2016-Pres),58.8,Common,38.2,54.2,27.3,29.6,72.6,57.7,Common,37.3,63.3,19.4,27.4,55.8,1.0999999999999943,0.9000000000000057,-9.099999999999994,7.900000000000002,2.200000000000003,16.799999999999997
quantpa01,Paul Quantrill,RP,Steroid Era (1994-2005),65.2,Uncommon,44.5,87.8,11.5,75.6,41.5,71.5,Rare,39.7,87.2,31.0,93.9,35.9,-6.299999999999997,4.799999999999997,0.5999999999999943,-19.5,-18.30000000000001,5.600000000000001
queenme02,Mel Queen,RP,Expansion (1961-1976),73.9,Rare,68.0,62.1,76.8,48.4,44.4,64.3,Uncommon,70.9,53.4,64.3,41.1,27.8,9.600000000000009,-2.9000000000000057,8.700000000000003,12.5,7.299999999999997,16.599999999999998
quinnja01,Jack Quinn,SP,Golden Era (1920-1941),85.9,Epic,24.1,94.8,39.2,104.5,102.9,83.6,Epic,17.0,102.8,30.1,105.0,97.0,2.3000000000000114,7.100000000000001,-8.0,9.100000000000001,-0.5,5.900000000000006
quintjo01,Jose Quintana,SP,Modern Era (2016-Pres),73.4,Rare,54.0,83.0,21.7,52.0,86.3,78.0,Rare,57.3,77.7,38.4,64.2,82.6,-4.599999999999994,-3.299999999999997,5.299999999999997,-16.7,-12.200000000000003,3.700000000000003
quiseda01,Dan Quisenberry,RP,Big Hair Era (1977-1993),74.1,Rare,10.1,120.7,40.0,67.9,62.0,73.9,Rare,5.0,119.1,43.8,79.4,52.2,0.19999999999998863,5.1,1.6000000000000085,-3.799999999999997,-11.5,9.799999999999997
radatdi01,Dick Radatz,RP,Expansion (1961-1976),90.7,Legendary,125.0,49.7,101.8,56.8,63.2,81.5,Epic,120.0,36.4,94.2,40.9,47.6,9.200000000000003,5.0,13.300000000000004,7.599999999999994,15.899999999999999,15.600000000000001
radboch01,Old Hoss Radbourn,SP,The Genesis Era (1871-1900),98.1,Legendary,56.2,106.2,78.8,97.0,125.0,96.9,Legendary,51.1,102.5,77.7,96.1,125.0,1.1999999999999886,5.100000000000001,3.700000000000003,1.0999999999999943,0.9000000000000057,0.0
