playerID,bbrefID,name,pos,sec_pos,era,peak_year,peak_year_display,debut_year,last_year,team,franchise_name,career_pa,career_ab,career_h,career_hr,career_sb,career_bb,career_so,seasons,bats,ba,obp,iso,k_rate,bb_rate,contact_val,power_val,eye_val,k_avoid_val,speed_val,defense_val,con_grade,pow_grade,eye_grade,k_avd_grade,spd_grade,def_grade,avg_attr_score,rarity,is_allstar,is_hof,allstar_selections,gold_gloves,gg_bonus,defense_source,is_clutch,is_captain
obrieto02,o'brito02,Tom O'Brien,LF,"1B,CF",The Genesis Era (1871-1900),1898,1899,1897,1900,SFG,SFG,1724.0,1573,437,10,55.0,120,87.0,5,,0.278,0.341,0.088,0.05,0.07,46.1,31.8,41.8,58.3,41.3,34.6,C,D,C-,C+,C-,D,63.2,Uncommon,False,False,0,0,0,bbref_war,False,False
beeched01,beeched01,Ed Beecher,LF,RF,The Genesis Era (1871-1900),1890,1889,1887,1891,WSH,WSH,1276.0,1190,325,7,49.0,71,48.0,5,L,0.273,0.322,0.09,0.038,0.056,41.5,36.3,31.3,69.9,42.7,33.4,C-,D+,D,B,C-,D,63.1,Uncommon,False,False,0,0,0,bbref_war,False,False
corkhpo01,corkhpo01,John Corkhill,CF,RF,The Genesis Era (1871-1900),1886,1888,1883,1892,CIN,CIN,4614.0,4404,1120,31,137.0,174,109.0,13,L,0.271,0.304,0.088,0.019,0.037,40.5,27.3,5.2,86.9,41.0,69.8,C-,D,F,A,C-,B,63.1,Uncommon,False,False,0,0,0,bbref_war,False,False
kerinjo01,kerinjo01,John Kerins,1B,C,The Genesis Era (1871-1900),1887,1886,1884,1890,HIST,HIST,2406.0,2227,561,20,95.0,165,65.0,8,R,0.252,0.308,0.105,0.027,0.069,22.8,39.4,39.7,79.4,49.2,46.7,D-,D+,D+,B+,C,C,62.9,Uncommon,False,False,0,0,0,bbref_war,False,False
shinnti01,shinnti01,Tim Shinnick,2B,,The Genesis Era (1871-1900),1890,1890,1890,1891,HIST,HIST,1058.0,929,222,2,98.0,116,46.0,2,B,0.239,0.332,0.081,0.043,0.11,15.9,31.4,75.4,64.6,71.8,38.9,F,D,B+,B-,B,D+,62.9,Uncommon,False,False,0,0,0,bbref_war,False,False
sutclsy01,sutclsy01,Elmer Sutcliffe,C,"1B,RF",The Genesis Era (1871-1900),1889,1890,1884,1892,CLE,CLE,1417.0,1322,381,6,41.0,92,87.0,8,L,0.288,0.336,0.082,0.061,0.065,54.1,30.3,38.5,48.5,37.7,31.4,C,D,D+,C,D+,D,62.9,Uncommon,False,False,0,0,0,bbref_war,False,False
bechtge01,bechtge01,George Bechtel,RF,,The Genesis Era (1871-1900),1874,1872,1871,1876,OAK,OAK,1062.0,1040,288,3,17.0,22,12.0,8,,0.277,0.292,0.078,0.011,0.021,44.1,32.5,5.2,93.5,32.0,48.6,C-,D,F,A,D,C,62.7,Uncommon,False,False,0,0,0,bbref_war,False,False
mcquemo01,mcquemo01,Mox McQuery,1B,,The Genesis Era (1871-1900),1886,1890,1884,1891,HIST,HIST,1713.0,1581,429,13,33.0,123,92.0,5,,0.271,0.327,0.094,0.054,0.072,40.5,36.3,43.9,55.4,32.6,39.8,C-,D+,C-,C+,D,D+,62.6,Uncommon,False,False,0,0,0,bbref_war,False,False
crookja01,crookja01,Jack Crooks,2B,3B,The Genesis Era (1871-1900),1892,1891,1889,1898,HIST,HIST,3439.0,2783,671,21,220.0,612,223.0,9,R,0.24,0.385,0.079,0.065,0.178,10.6,19.8,125.0,45.6,64.9,46.6,F,F,S,C,B-,C,62.4,Uncommon,False,False,0,0,0,bbref_war,False,False
deckege01,deckege01,George Decker,1B,"LF,RF",The Genesis Era (1871-1900),1896,1898,1892,1899,HIST,HIST,2933.0,2739,756,25,112.0,173,167.0,10,L,0.276,0.324,0.101,0.055,0.06,45.5,37.2,30.5,53.9,49.8,23.3,C,D+,D,C,C,D-,62.2,Uncommon,False,False,0,0,0,bbref_war,False,False
gleasja01,gleasja01,Jack Gleason,3B,,The Genesis Era (1871-1900),1884,1884,1877,1886,HIST,HIST,1531.0,1425,384,9,8.0,95,2.0,7,R,0.269,0.32,0.08,0.001,0.062,38.8,29.6,35.6,102.4,22.9,32.7,D+,D,D+,S,D-,D,62.1,Uncommon,False,False,0,0,0,bbref_war,False,False
nelsoca01,nelsoca01,Candy Nelson,SS,2B,The Genesis Era (1871-1900),1885,1885,1872,1890,HIST,HIST,3673.0,3294,833,3,68.0,352,45.0,15,L,0.257,0.356,0.049,0.006,0.123,27.8,3.5,93.7,98.1,36.8,52.4,D,F,A,A+,D+,C,62.0,Uncommon,False,False,0,0,0,bbref_war,False,False
barklsa01,barklsa01,Sam Barkley,2B,1B,The Genesis Era (1871-1900),1886,1884,1884,1889,HIST,HIST,2517.0,2329,602,10,51.0,176,95.0,6,R,0.258,0.314,0.1,0.038,0.07,28.9,36.2,40.9,69.7,34.6,51.1,D,D+,C-,B,D,C,61.9,Uncommon,False,False,0,0,0,bbref_war,False,False
hatfijo01,hatfijo01,John Hatfield,LF,"2B,3B",The Genesis Era (1871-1900),1874,1872,1871,1876,HIST,HIST,1034.0,1011,283,3,28.0,23,20.0,6,,0.28,0.296,0.066,0.019,0.022,46.3,27.0,6.9,86.3,33.7,50.9,C,D,F,A,D,C,61.6,Uncommon,False,False,0,0,0,bbref_war,False,False
hartmfr01,hartmfr01,Fred Hartman,3B,,The Genesis Era (1871-1900),1898,1901,1894,1902,CHW,CHW,2402.0,2242,623,10,88.0,118,129.0,6,R,0.278,0.326,0.09,0.054,0.049,47.0,29.3,20.5,55.4,47.8,42.7,C,D,D-,C+,C,C-,61.4,Uncommon,False,False,0,0,0,bbref_war,False,False
clappjo01,clappjo01,John Clapp,C,LF,The Genesis Era (1871-1900),1878,1880,1872,1883,STL,STL,2635.0,2523,713,7,17.0,112,51.0,11,R,0.284,0.319,0.066,0.021,0.049,52.1,16.2,21.8,84.7,18.8,58.8,C,F,D-,A-,F,C+,61.3,Uncommon,False,False,0,0,0,bbref_war,False,False
clinemo01,clinemo01,Monk Cline,CF,"LF,RF",The Genesis Era (1871-1900),1885,1884,1882,1891,HIST,HIST,1012.0,940,245,2,31.0,66,29.0,5,L,0.261,0.313,0.073,0.029,0.065,31.8,30.1,40.6,77.9,39.4,43.4,D,D,C-,B+,D+,C-,61.3,Uncommon,False,False,0,0,0,bbref_war,False,False
mcmuljo01,mcmuljo01,John McMullin,LF,CF,The Genesis Era (1871-1900),1873,1874,1871,1875,OAK,OAK,1121.0,1081,307,4,38.0,40,41.0,5,R,0.284,0.31,0.065,0.037,0.036,49.7,24.8,16.3,70.8,35.0,48.5,C,D-,F,B,D+,C,61.3,Uncommon,False,False,0,0,0,bbref_war,False,False
mulvejo01,mulvejo01,Joe Mulvey,3B,,The Genesis Era (1871-1900),1887,1885,1883,1895,PHI,PHI,4212.0,4063,1059,28,147.0,134,257.0,13,R,0.274,0.299,0.102,0.058,0.032,43.6,38.0,1.6,51.2,50.4,49.4,C-,D+,F,C,C,C,61.2,Uncommon,False,False,0,0,0,bbref_war,False,False
richada01,richada01,Danny Richardson,2B,SS,The Genesis Era (1871-1900),1888,1891,1884,1894,SFG,SFG,4751.0,4451,1129,32,225.0,283,289.0,11,R,0.257,0.3,0.085,0.062,0.056,27.2,26.3,25.6,48.2,55.8,88.6,D,D,D,C,C+,A,61.2,Uncommon,False,False,0,0,0,bbref_war,False,False
kinslto01,kinslto01,Tom Kinslow,C,,The Genesis Era (1871-1900),1892,1892,1886,1898,LAD,LAD,1486.0,1414,376,12,18.0,67,103.0,11,R,0.277,0.315,0.101,0.078,0.049,43.8,42.5,27.6,33.8,30.7,42.2,C-,C-,D,D,D,C-,61.1,Uncommon,False,False,0,0,0,bbref_war,False,False
cooneji01,cooneji01,Jimmy Cooney,SS,,The Genesis Era (1871-1900),1891,1890,1890,1892,CHC,CHC,1459.0,1302,315,4,77.0,148,48.0,4,B,0.242,0.324,0.058,0.033,0.101,16.1,16.5,70.3,74.1,49.4,70.4,F,F,B,B,C,B,60.4,Uncommon,False,False,0,0,0,bbref_war,False,False
reillch02,reillch02,Charlie Reilly,3B,,The Genesis Era (1871-1900),1893,1890,1889,1897,HIST,HIST,2602.0,2381,595,17,132.0,180,187.0,8,B,0.259,0.325,0.08,0.064,0.072,29.1,25.4,43.2,46.2,52.0,66.5,D,D,C-,C,C,B,60.3,Uncommon,False,False,0,0,0,bbref_war,False,False
allenbo01,allenbo01,Bob Allen,SS,,The Genesis Era (1871-1900),1893,1890,1890,1900,PHI,PHI,2526.0,2216,534,14,53.0,297,221.0,7,R,0.241,0.334,0.094,0.087,0.118,12.6,31.5,88.5,25.1,36.0,71.0,F,D,A,D,D+,B,59.8,Common,False,False,0,0,0,bbref_war,False,False
dowdto01,dowdto01,Tommy Dowd,2B,"CF,LF,RF",The Genesis Era (1871-1900),1896,1895,1891,1901,STL,STL,5906.0,5514,1493,24,368.0,370,274.0,12,R,0.273,0.321,0.078,0.048,0.063,43.2,18.6,32.2,60.5,72.5,26.6,C-,F,D,B-,B,D,59.8,Common,False,False,0,0,0,bbref_war,False,False
gleasbi01,gleasbi01,Bill Gleason,SS,,The Genesis Era (1871-1900),1885,1883,1882,1889,STL,STL,3624.0,3395,907,7,70.0,177,51.0,8,R,0.275,0.323,0.065,0.008,0.053,44.3,12.2,23.0,96.7,28.7,55.1,C-,F,D-,A+,D,C+,59.8,Common,False,False,0,0,0,bbref_war,False,False
mcaleji01,mcaleji01,Jimmy McAleer,CF,LF,The Genesis Era (1871-1900),1896,1892,1889,1907,HIST,HIST,4384.0,3981,1008,11,262.0,365,329.0,13,R,0.255,0.328,0.075,0.077,0.091,26.3,21.3,61.8,34.4,60.5,61.8,D,D-,B-,D,B-,B-,59.8,Common,False,False,0,0,0,bbref_war,False,False
millsev01,millsev01,Everett Mills,1B,,The Genesis Era (1871-1900),1874,1873,1871,1876,BAL,BAL,1538.0,1525,433,2,10.0,13,12.0,6,,0.284,0.29,0.072,0.008,0.008,51.2,24.2,1.0,96.6,15.6,43.1,C,D-,F,A+,F,C-,59.8,Common,False,False,0,0,0,bbref_war,False,False
staffge01,staffge01,James Stafford,2B,"CF,LF,SS",The Genesis Era (1871-1900),1895,1897,1890,1899,HIST,HIST,2318.0,2137,585,21,118.0,164,182.0,11,R,0.277,0.332,0.077,0.077,0.069,45.9,24.2,40.7,34.6,52.7,37.4,C,D-,C-,D,C,D+,59.8,Common,False,False,0,0,0,bbref_war,False,False
weavefa01,weavefa01,Farmer Weaver,CF,"LF,RF",The Genesis Era (1871-1900),1891,1891,1888,1894,HIST,HIST,3312.0,3073,853,9,162.0,185,92.0,8,B,0.278,0.33,0.071,0.028,0.056,47.4,15.4,25.5,78.7,50.1,36.1,C,F,D,B+,C,D+,59.8,Common,False,False,0,0,0,bbref_war,False,False
burdoja01,burdoja01,Jack Burdock,2B,3B,The Genesis Era (1871-1900),1880,1883,1872,1891,ATL,ATL,5065.0,4915,1231,18,59.0,140,367.0,19,R,0.277,0.293,0.097,0.072,0.022,46.1,36.2,1.0,39.4,26.3,64.4,C,D+,F,D+,D,B-,59.7,Common,False,False,0,0,0,bbref_war,False,False
dickebu01,dickebu01,Buttercup Dickerson,LF,"CF,RF",The Genesis Era (1871-1900),1881,1884,1878,1885,CIN,CIN,1812.0,1762,500,4,0.0,48,51.0,10,L,0.284,0.304,0.093,0.028,0.026,51.7,34.1,1.7,78.4,5.6,40.9,C,D,F,B+,F,C-,59.7,Common,False,False,0,0,0,bbref_war,False,False
farreja02,farreja02,Jack Farrell,2B,SS,The Genesis Era (1871-1900),1883,1883,1879,1889,HIST,HIST,3815.0,3613,877,23,87.0,197,254.0,13,R,0.258,0.294,0.096,0.059,0.049,28.3,34.2,19.5,50.6,29.1,80.1,D,D,F,C,D,A-,59.7,Common,False,False,0,0,0,bbref_war,False,False
peterjo01,peterjo01,John Peters,SS,2B,The Genesis Era (1871-1900),1877,1876,1874,1884,CHC,CHC,2718.0,2693,748,3,14.0,25,77.0,11,R,0.294,0.301,0.046,0.022,0.01,61.4,6.1,1.0,83.7,18.8,67.1,B-,F,F,A-,F,B,59.7,Common,False,False,0,0,0,bbref_war,False,False
douglkl01,douglkl01,Klondike Douglass,1B,C,The Genesis Era (1871-1900),1900,1897,1896,1904,STL,STL,3068.0,2800,766,10,84.0,227,109.0,9,L,0.28,0.347,0.065,0.035,0.078,49.6,14.0,48.6,71.8,40.5,19.0,C,F,C,B,C-,F,59.6,Common,False,False,0,0,0,bbref_war,False,False
mcgeami01,mcgeami01,Mike McGeary,2B,"3B,C,SS",The Genesis Era (1871-1900),1875,1876,1871,1882,OAK,OAK,2507.0,2481,684,0,66.0,26,60.0,12,R,0.292,0.297,0.034,0.012,0.007,59.7,1.0,1.0,92.4,29.9,64.0,C+,F,F,A,D,B-,59.6,Common,False,False,0,0,0,bbref_war,False,False
canavji01,canavji01,Jim Canavan,2B,"LF,RF,SS",The Genesis Era (1871-1900),1893,1894,1891,1897,CIN,CIN,2313.0,2072,464,30,114.0,232,165.0,6,R,0.224,0.305,0.121,0.071,0.1,1.0,50.0,71.0,39.6,57.4,36.9,F,C,B,D+,C+,D+,59.5,Common,False,False,0,0,0,bbref_war,False,False
sommejo01,sommejo01,Joe Sommer,LF,"3B,RF",The Genesis Era (1871-1900),1884,1882,1880,1890,CIN,CIN,3933.0,3675,911,11,101.0,238,118.0,11,R,0.265,0.313,0.069,0.015,0.059,34.8,16.0,30.1,89.8,33.6,56.7,D,F,D,A,D,C+,59.5,Common,False,False,0,0,0,bbref_war,False,False
merribi01,merribi01,Bill Merritt,C,,The Genesis Era (1871-1900),1894,1894,1891,1899,PIT,PIT,1531.0,1414,384,8,21.0,110,82.0,11,R,0.273,0.33,0.063,0.054,0.073,41.9,20.5,45.1,55.3,29.3,44.2,C-,D-,C,C+,D,C-,59.4,Common,False,False,0,0,0,bbref_war,False,False
fullesh01,fullesh01,Shorty Fuller,SS,,The Genesis Era (1871-1900),1892,1890,1888,1896,SFG,SFG,4150.0,3678,863,6,260.0,444,198.0,9,R,0.241,0.33,0.053,0.039,0.111,12.4,4.0,82.6,68.7,62.2,73.4,F,F,A-,B,B-,B,59.3,Common,False,False,0,0,0,bbref_war,False,False
careysc01,careysc01,George Carey,1B,,The Genesis Era (1871-1900),1900,1902,1895,1903,WSH,WSH,1219.0,1157,313,1,5.0,52,68.0,4,R,0.271,0.308,0.089,0.056,0.043,39.4,35.3,20.9,53.6,23.6,40.7,D+,D+,D-,C,D-,C-,59.2,Common,False,False,0,0,0,bbref_war,False,False
clintji01,clintji01,Jim Clinton,LF,CF,The Genesis Era (1871-1900),1876,1883,1872,1886,BAL,BAL,1822.0,1719,438,4,3.0,82,20.0,10,R,0.274,0.316,0.07,0.006,0.047,42.3,26.2,24.4,98.4,1.0,32.2,C-,D,D-,A+,F,D,59.2,Common,False,False,0,0,0,bbref_war,False,False
esterdu01,esterdu01,Dude Esterbrook,3B,1B,The Genesis Era (1871-1900),1885,1884,1880,1891,HIST,HIST,2927.0,2837,741,6,55.0,70,141.0,12,R,0.272,0.294,0.082,0.042,0.024,41.9,26.1,1.0,65.8,33.7,56.6,C-,D,F,B,D,C+,59.2,Common,False,False,0,0,0,bbref_war,False,False
mackre01,mackre01,Reddy Mack,2B,,The Genesis Era (1871-1900),1888,1887,1885,1890,HIST,HIST,2373.0,2062,524,6,83.0,275,207.0,6,R,0.254,0.352,0.086,0.087,0.116,25.0,26.5,86.4,25.3,38.9,40.2,D,D,A,D,D+,C-,59.2,Common,False,False,0,0,0,bbref_war,False,False
phillbi01,phillbi01,Bill Phillips,1B,,The Genesis Era (1871-1900),1882,1885,1879,1888,HIST,HIST,4458.0,4255,1130,17,39.0,178,295.0,10,R,0.273,0.301,0.108,0.056,0.033,43.2,39.6,2.9,53.0,28.0,37.2,C-,D+,F,C,D,D+,59.2,Common,False,False,0,0,0,bbref_war,False,False
whistle01,whistle01,Lew Whistler,1B,SS,The Genesis Era (1871-1900),1892,1892,1890,1893,SFG,SFG,1124.0,1014,247,12,39.0,100,156.0,6,,0.244,0.318,0.119,0.139,0.089,18.8,51.4,59.1,1.0,44.4,39.7,F,C,C+,F,C-,D+,59.2,Common,False,False,0,0,0,bbref_war,False,False
purcebl01,purcebl01,Blondie Purcell,LF,RF,The Genesis Era (1871-1900),1884,1889,1879,1890,OAK,OAK,4875.0,4563,1217,13,197.0,284,248.0,16,R,0.281,0.323,0.077,0.044,0.056,50.2,20.3,25.7,63.7,40.8,21.6,C,D-,D,B-,C-,D-,59.1,Common,False,False,0,0,0,bbref_war,False,False
werrijo01,werrijo01,Joe Werrick,3B,,The Genesis Era (1871-1900),1886,1887,1884,1888,HIST,HIST,1644.0,1534,383,10,83.0,102,98.0,4,R,0.25,0.3,0.098,0.06,0.062,21.9,37.8,35.2,50.1,50.5,39.5,D-,D+,D+,C,C,D+,59.1,Common,False,False,0,0,0,bbref_war,False,False
blakeha01,blakeha01,Harry Blake,RF,CF,The Genesis Era (1871-1900),1896,1898,1894,1899,STL,STL,2118.0,1880,474,8,55.0,231,139.0,6,R,0.252,0.336,0.072,0.066,0.109,23.4,20.1,79.1,44.7,38.4,45.9,D-,D-,B+,C-,D+,C,59.0,Common,False,False,0,0,0,bbref_war,False,False
carrocl01,carrocl01,Cliff Carroll,LF,RF,The Genesis Era (1871-1900),1886,1890,1882,1893,HIST,HIST,4380.0,3972,995,31,197.0,361,290.0,11,B,0.258,0.322,0.083,0.066,0.077,28.2,24.0,47.2,44.5,49.6,47.3,D,D-,C,C-,C,C,59.0,Common,False,False,0,0,0,bbref_war,False,False
hornujo01,hornujo01,Joe Hornung,LF,,The Genesis Era (1871-1900),1882,1882,1879,1890,ATL,ATL,4918.0,4784,1230,31,159.0,120,498.0,12,R,0.266,0.282,0.114,0.099,0.021,36.2,44.8,1.0,15.1,37.1,61.6,D+,C-,F,F,D+,B-,59.0,Common,False,False,0,0,0,bbref_war,False,False
hotalpe01,hotalpe01,Pete Hotaling,CF,,The Genesis Era (1871-1900),1882,1879,1879,1888,CIN,CIN,3734.0,3492,931,9,78.0,224,251.0,9,L,0.27,0.32,0.092,0.061,0.065,40.0,29.8,35.3,48.6,37.7,26.5,C-,D,D+,C,D+,D,59.0,Common,False,False,0,0,0,bbref_war,False,False
houcksa01,houcksa01,Sadie Houck,SS,RF,The Genesis Era (1871-1900),1883,1884,1879,1887,OAK,OAK,2727.0,2659,666,4,31.0,48,77.0,10,R,0.26,0.279,0.1,0.022,0.019,30.8,35.7,1.0,84.2,19.8,52.5,D,D+,F,A-,F,C,59.0,Common,False,False,0,0,0,bbref_war,False,False
johnsdi01,johnsdi01,Dick Johnston,CF,,The Genesis Era (1871-1900),1887,1888,1884,1891,ATL,ATL,3135.0,2992,751,33,151.0,133,283.0,9,R,0.253,0.285,0.119,0.092,0.041,23.0,48.7,11.3,21.2,56.8,51.3,D-,C,F,D-,C+,C,59.0,Common,False,False,0,0,0,bbref_war,False,False
nicolhu01,nicolhu01,Hugh Nicol,RF,,The Genesis Era (1871-1900),1884,1883,1881,1890,STL,STL,3825.0,3465,813,5,383.0,337,158.0,10,R,0.243,0.32,0.049,0.038,0.095,13.3,1.7,66.8,69.3,92.0,60.0,F,F,B,B,A,B-,59.0,Common,False,False,0,0,0,bbref_war,False,False
smithpo01,smithpo01,Pop Smith,2B,SS,The Genesis Era (1871-1900),1886,1884,1880,1891,PIT,PIT,4623.0,4238,941,24,169.0,325,345.0,16,R,0.232,0.299,0.1,0.065,0.074,2.8,34.1,44.1,45.4,57.2,80.3,F,D,C-,C,C+,A-,59.0,Common,False,False,0,0,0,bbref_war,False,False
addybo01,addybo01,Bob Addy,RF,2B,The Genesis Era (1871-1900),1874,1873,1871,1877,PHI,PHI,1251.0,1231,341,1,35.0,20,9.0,7,L,0.277,0.289,0.053,0.007,0.016,44.7,16.6,1.0,97.2,30.7,43.2,C-,F,F,A+,D,C-,58.9,Common,False,False,0,0,0,bbref_war,False,False
donneji01,donneji01,Jim Donnelly,3B,,The Genesis Era (1871-1900),1890,1896,1884,1898,HIST,HIST,2573.0,2388,549,2,173.0,169,154.0,12,R,0.258,0.314,0.055,0.045,0.066,29.6,15.5,39.5,63.6,60.6,45.2,D,F,D+,B-,B-,C,58.9,Common,False,False,0,0,0,bbref_war,False,False
malonfe01,malonfe01,Fergy Malone,C,1B,The Genesis Era (1871-1900),1874,1873,1871,1884,OAK,OAK,1084.0,1052,288,1,21.0,32,19.0,7,R,0.274,0.295,0.047,0.018,0.03,41.7,16.3,11.8,87.9,30.0,47.8,C-,F,F,A,D,C,58.9,Common,False,False,0,0,0,bbref_war,False,False
mcgarch01,mcgarch01,Chippy McGarr,3B,SS,The Genesis Era (1871-1900),1890,1887,1884,1896,OAK,OAK,3454.0,3256,875,9,267.0,184,239.0,11,R,0.271,0.316,0.058,0.076,0.057,40.4,11.2,28.3,35.0,72.9,54.3,C-,F,D,D+,B,C,58.9,Common,False,False,0,0,0,bbref_war,False,False
rosemch01,rosemch01,James Roseman,CF,"LF,RF",The Genesis Era (1871-1900),1885,1885,1882,1890,HIST,HIST,2956.0,2761,726,17,19.0,133,68.0,10,R,0.263,0.312,0.097,0.023,0.045,33.0,33.8,14.9,83.0,28.1,29.1,D,D,F,A-,D,D,58.9,Common,False,False,0,0,0,bbref_war,False,False
wilsopa01,wilsopa01,Parke Wilson,C,1B,The Genesis Era (1871-1900),1896,1897,1893,1899,SFG,SFG,1396.0,1280,339,3,56.0,107,63.0,7,R,0.265,0.326,0.059,0.045,0.077,34.9,18.1,48.7,63.1,42.5,32.0,D,F,C,B-,C-,D,58.9,Common,False,False,0,0,0,bbref_war,False,False
allisdo01,allisdo01,Doug Allison,C,RF,The Genesis Era (1871-1900),1874,1875,1871,1883,HIST,HIST,1431.0,1407,382,2,5.0,24,44.0,12,R,0.283,0.294,0.053,0.028,0.016,49.5,16.6,1.0,78.9,16.0,56.6,C,F,F,B+,F,C+,58.8,Common,False,False,0,0,0,bbref_war,False,False
carpehi01,carpehi01,Hick Carpenter,3B,,The Genesis Era (1871-1900),1884,1882,1879,1892,CIN,CIN,4777.0,4637,1202,18,158.0,112,174.0,12,R,0.276,0.296,0.069,0.034,0.022,46.1,15.5,1.0,73.2,47.8,45.4,C,F,F,B,C,C,58.8,Common,False,False,0,0,0,bbref_war,False,False
ganzech01,ganzech01,Charlie Ganzel,C,"2B,RF",The Genesis Era (1871-1900),1889,1888,1884,1897,ATL,ATL,3167.0,2987,774,10,60.0,162,124.0,15,R,0.261,0.298,0.076,0.045,0.043,31.5,23.9,17.3,63.2,36.8,61.7,D,D-,F,B-,D+,B-,58.8,Common,False,False,0,0,0,bbref_war,False,False
roweda01,roweda01,Dave Rowe,CF,RF,The Genesis Era (1871-1900),1884,1884,1877,1888,HIST,HIST,1501.0,1458,383,8,4.0,42,91.0,7,R,0.263,0.284,0.113,0.061,0.028,33.1,47.4,5.6,49.2,21.6,38.6,D,C,F,C,D-,D+,58.8,Common,False,False,0,0,0,bbref_war,False,False
fulmech01,fulmech01,Charles Fulmer,SS,"2B,3B",The Genesis Era (1871-1900),1876,1882,1871,1884,CIN,CIN,2482.0,2439,635,8,14.0,43,67.0,12,R,0.274,0.287,0.07,0.029,0.018,43.4,20.9,1.0,77.9,11.0,62.7,C-,D-,F,B+,F,B-,58.7,Common,False,False,0,0,0,bbref_war,False,False
holdsji01,holdsji01,Jim Holdsworth,CF,SS,The Genesis Era (1871-1900),1875,1873,1872,1884,HIST,HIST,1492.0,1484,432,0,8.0,8,20.0,9,R,0.293,0.296,0.056,0.014,0.004,59.0,15.1,1.0,91.4,16.1,25.6,C+,F,F,A,F,D,58.7,Common,False,False,0,0,0,bbref_war,False,False
irwinjo01,irwinjo01,John Irwin,3B,SS,The Genesis Era (1871-1900),1887,1889,1882,1891,HIST,HIST,1383.0,1269,312,3,56.0,102,74.0,9,L,0.247,0.309,0.081,0.052,0.074,20.1,29.6,46.5,56.8,45.6,39.8,D-,D,C,C+,C,D+,58.7,Common,False,False,0,0,0,bbref_war,False,False
powelma01,powelma01,Martin Powell,1B,,The Genesis Era (1871-1900),1882,1881,1881,1884,HIST,HIST,1238.0,1163,329,3,0.0,75,59.0,4,L,0.283,0.326,0.064,0.048,0.061,49.2,22.7,35.6,60.8,3.0,32.5,C,D-,D+,B-,F,D,58.7,Common,False,False,0,0,0,bbref_war,False,False
recciph01,recciph01,Phil Reccius,3B,,The Genesis Era (1871-1900),1885,1884,1882,1890,HIST,HIST,1042.0,975,225,4,12.0,54,26.0,9,,0.238,0.268,0.082,0.0,0.03,17.5,38.4,18.4,103.6,5.1,47.8,F,D+,F,S,F,C,58.7,Common,False,False,0,0,0,bbref_war,False,False
bonnefr01,bonnefr01,Frank Bonner,2B,,The Genesis Era (1871-1900),1898,1894,1894,1903,HIST,HIST,1015.0,949,244,4,28.0,55,60.0,8,R,0.257,0.305,0.076,0.059,0.054,29.2,32.2,32.0,50.6,37.1,37.7,D,D,D,C,D+,D+,58.6,Common,False,False,0,0,0,bbref_war,False,False
knowlji01,knowlji01,Jimmy Knowles,3B,"1B,2B",The Genesis Era (1871-1900),1887,1890,1884,1892,HIST,HIST,1481.0,1388,334,9,83.0,89,83.0,6,R,0.241,0.288,0.089,0.056,0.06,14.7,33.4,34.1,53.3,56.8,48.1,F,D,D,C,C+,C,58.6,Common,False,False,0,0,0,bbref_war,False,False
schafha01,schafha01,Harry Schafer,3B,,The Genesis Era (1871-1900),1875,1875,1871,1878,BOS,BOS,1667.0,1655,449,4,35.0,12,45.0,8,R,0.272,0.277,0.064,0.027,0.007,41.1,19.7,1.0,79.8,29.2,49.2,C-,F,F,B+,D,C,58.5,Common,False,False,0,0,0,bbref_war,False,False
twitcla01,twitcla01,Larry Twitchell,LF,RF,The Genesis Era (1871-1900),1889,1893,1886,1894,HIST,HIST,2758.0,2571,676,19,84.0,168,231.0,10,R,0.271,0.316,0.094,0.087,0.054,40.4,33.9,26.4,25.3,39.0,29.4,C-,D,D,D,D+,D,58.5,Common,False,False,0,0,0,bbref_war,False,False
walkeos01,walkeos01,Oscar Walker,1B,CF,The Genesis Era (1871-1900),1881,1879,1875,1885,HIST,HIST,1165.0,1128,287,11,0.0,34,56.0,6,L,0.254,0.278,0.111,0.048,0.029,26.7,48.4,10.4,60.5,5.8,43.9,D,C,F,B-,F,C-,58.5,Common,False,False,0,0,0,bbref_war,False,False
dorgami01,dorgami01,Mike Dorgan,RF,,The Genesis Era (1871-1900),1881,1885,1877,1890,SFG,SFG,3046.0,2924,802,4,39.0,118,179.0,11,R,0.285,0.311,0.07,0.058,0.037,53.4,18.1,8.4,51.1,23.6,44.7,C,F,F,C,D-,C-,58.4,Common,False,False,0,0,0,bbref_war,False,False
hatfigi01,hatfigi01,Gil Hatfield,SS,3B,The Genesis Era (1871-1900),1890,1891,1885,1895,WSH,WSH,1321.0,1204,297,6,83.0,97,112.0,10,R,0.254,0.321,0.074,0.082,0.074,26.5,28.0,47.1,30.2,55.6,36.3,D,D,C,D,C+,D+,58.4,Common,False,False,0,0,0,bbref_war,False,False
brownwi01,brownwi01,William Brown,1B,C,The Genesis Era (1871-1900),1890,1893,1887,1894,HIST,HIST,1724.0,1589,415,6,39.0,123,124.0,9,R,0.261,0.319,0.077,0.072,0.071,31.7,25.8,43.4,39.1,34.8,39.2,D,D,C-,D+,D,D+,58.3,Common,False,False,0,0,0,bbref_war,False,False
